input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
1979,40360 LH,"Suction and Irrigation Tube, with lateral holes, distally angled sheath, size 5 mm,",KARL STORZ,THORAX.pdf,Document p. 9;11;166;167;200;201;SP6;SP27 (PDF page 17;19;174;175;208;209;268;289),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
1980,11900 AZ,Suction Cylinder,KARL STORZ,THORAX.pdf,Document p. SP4;SP11 (PDF page 266;273),existing_family_or_package_variant,PRD-0FBAA7EFB7,11900AE,Suction-cylinder component of proposed 11900 AE suction-unit set,moderate,component_of_governed_or_proposed_parent_product,
1981,10382 AL,Suction Tube,KARL STORZ,THORAX.pdf,Document p. SP4;SP23 (PDF page 266;285),needs_owner_review,,10382AL,"Exact article appears on relevant catalog page, but governed role/granularity or primary product evidence is insufficient for automatic intake",needs_review,relevant_exact_but_role_or_granularity_unclear,
1982,40800 A,Suction Tube,KARL STORZ,THORAX.pdf,Document p. SP6;SP27 (PDF page 268;289),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1983,10380 AL,"Suction Tube, diameter 4 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1984,10380 AM,"Suction Tube, diameter 4 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1985,10380 AX,"Suction Tube, diameter 4 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1986,12067 M,"Suction Tube, to remove vapor, flat, size 6 x 3 mm",KARL STORZ,THORAX.pdf,Document p. 36;37 (PDF page 44;45),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1987,8590 ML,"Suction Tube, to remove vapor, for LASER treatment,",KARL STORZ,THORAX.pdf,Document p. 36 (PDF page 44),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1988,10383 AM,"Suction Tube, with cut-off hole, diameter 3 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1989,10381 AM,"Suction Tube, with rubber tip, straight, diameter 4 mm",KARL STORZ,THORAX.pdf,Document p. 31 (PDF page 39),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1990,10381 AL,"Suction Tube, with rubber tip, straight, diameter 4 mm, working length 55 cm",KARL STORZ,THORAX.pdf,Document p. 2;30;31;SP4;SP23 (PDF page 10;38;39;266;285),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1991,11900 AE,"Suction Unit, set for Video Bronchoscopes 11900 AP/AN",KARL STORZ,THORAX.pdf,Document p. 6;42;43;44;94;SP4;SP11 (PDF page 14;50;51;52;102;266;273),new_product_added,PRD-0FBAA7EFB7,11900AE,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1992,11900 AV,Suction Valve,KARL STORZ,THORAX.pdf,Document p. SP4;SP11 (PDF page 266;273),existing_family_or_package_variant,PRD-0FBAA7EFB7,11900AE,Suction-valve component of proposed 11900 AE suction-unit set,moderate,component_of_governed_or_proposed_parent_product,
1993,11301 CE,"Suction Valve, for single use, ● ● ● ● ● ●",KARL STORZ,THORAX.pdf,Document p. 54;102;SP4;SP12 (PDF page 62;110;266;274),new_product_added,PRD-77147A44EF,11301CE,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1994,11301 CB,"Suction Valve, reusable ● ● ● ● ● ●",KARL STORZ,THORAX.pdf,Document p. 54;102;SP4;SP12 (PDF page 62;110;266;274),new_product_added,PRD-00C2BB78A4,11301CB,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1995,8575 KB,"Support Rod, movable, with metal ring,",KARL STORZ,THORAX.pdf,Document p. SP6;SP9 (PDF page 268;271),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
1996,12067 A,"Support Rod, movable, with metal ring, diameter 9 cm,",KARL STORZ,THORAX.pdf,Document p. 36 (PDF page 44),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1997,12067 B,"Support Rod, movable, with metal ring, diameter 9 cm,",KARL STORZ,THORAX.pdf,Document p. 37 (PDF page 45),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
1998,10338 LCD,"Telescope Bridge, for fixed position between",KARL STORZ,THORAX.pdf,Document p. 22;72;73 (PDF page 30;80;81),new_product_added,PRD-6DCD8B4626,10338LCD,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
1999,10338 RK,"Telescope Bridge, for fixed position between",KARL STORZ,THORAX.pdf,Document p. 73 (PDF page 81),new_product_added,PRD-64D83CE808,10338RK,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2000,10338 RL,"Telescope Bridge, for fixed position between",KARL STORZ,THORAX.pdf,Document p. 73 (PDF page 81),new_product_added,PRD-D2C1E4B75F,10338RL,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2001,12016 X,"Telescope Guide, for use with 50 cm",KARL STORZ,THORAX.pdf,Document p. 21;34 (PDF page 29;42),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,esophagoscopy_or_diverticuloscopy,
2002,29005 AK,Tray 20020050,KARL STORZ,THORAX.pdf,Document p. SP5;SP40 (PDF page 267;302),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
2003,10990 D,"Trocar only, with pyramidal tip",KARL STORZ,THORAX.pdf,Document p. SP4;SP25 (PDF page 266;287),existing_family_or_package_variant,PRD-61EE4D5DE6,10990,Trocar component of existing RAMEL Pleurabiopsy Needle set,moderate,component_of_governed_or_proposed_parent_product,
2004,40103 AB,"Trocar, with blunt tip, size 11 mm, working length 4 cm",KARL STORZ,THORAX.pdf,Document p. 11;146;193 (PDF page 19;154;201),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
2005,40103 CD,"Trocar, with blunt tip, size 11 mm, working length 6 cm",KARL STORZ,THORAX.pdf,Document p. 11;146;193 (PDF page 19;154;201),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
2006,40160 CD,"Trocar, with blunt tip, size 6 mm, working length 6 cm",KARL STORZ,THORAX.pdf,Document p. 9;146 (PDF page 17;154),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
2007,40500 A,Tubular Dissecting Scissors 198,KARL STORZ,THORAX.pdf,Document p. 198;SP6;SP36 (PDF page 206;268;298),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,surgical_thoracoscopy_or_thoracic_surgery_not_medical_thoracoscopy,
2008,26002 M,"Unipolar High Frequency Cord, with 4 mm plug",KARL STORZ,THORAX.pdf,Document p. U28 (PDF page 262),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
2009,26004 M,"Unipolar High Frequency Cord, with 4 mm plug",KARL STORZ,THORAX.pdf,Document p. U28 (PDF page 262),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
2010,26005 M,"Unipolar High Frequency Cord, with 5 mm plug",KARL STORZ,THORAX.pdf,Document p. 12;U23;U25;U28 (PDF page 20;257;259;262),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
2011,26006 M,"Unipolar High Frequency Cord, with 8 mm plug for",KARL STORZ,THORAX.pdf,Document p. U28 (PDF page 262),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,general_surgery_platform_cable_or_accessory,
2012,49100 LB,"Universal Fixation Device, for",KARL STORZ,THORAX.pdf,Document p. SP2;SP6;SP36 (PDF page 264;268;298),irrelevant_to_current_scope,,,No current manufacturer-aware exact match; excluded by source section or accessory boundary,high,spare_index_or_spare_part_only,
2013,11900 VA,Valve Adaptor,KARL STORZ,THORAX.pdf,Document p. SP4;SP11 (PDF page 266;273),existing_family_or_package_variant,PRD-0FBAA7EFB7,11900AE,Valve-adaptor component of proposed 11900 AE suction-unit set,moderate,component_of_governed_or_proposed_parent_product,
2014,11900 AP,"Video Bronchoscope for Autofluorescence and White Light Diagnosis, color system",KARL STORZ,THORAX.pdf,Document p. ;6;42;44;50;51;52;53;94;SP4;SP10 (PDF page 5;14;50;52;58;59;60;61;102;266;272),new_product_added,PRD-0714EF8A7B,11900AP,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2015,11900 AN,"Video Bronchoscope for Autofluorescence and White Light Diagnosis, NTSC 42, 94",KARL STORZ,THORAX.pdf,Document p. ;6;42;94;SP4;SP10 (PDF page 5;14;50;102;266;272),new_product_added,PRD-A8E0AB361B,11900AN,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2016,11900 BP,"Video Bronchoscope, PAL, including mounted Suction Unit 11900 AE,",KARL STORZ,THORAX.pdf,Document p. 43;44;SP4;SP10 (PDF page 51;52;266;272),new_product_added,PRD-61ABF81DC5,11900BP,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2017,15006 B,“ULTRA STOP” Antifog Solution BRO-ACC 86,KARL STORZ,THORAX.pdf,Document p. ;86 (PDF page 5;94),new_product_added,PRD-51C8A4796F,15006B,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2018,15006 C,“ULTRA STOP” Antifog Solution BRO-ACC 86,KARL STORZ,THORAX.pdf,Document p. ;86 (PDF page 5;94),new_product_added,PRD-A0055C636E,15006C,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2019,15006 D,“ULTRA STOP” Antifog Solution BRO-ACC 86,KARL STORZ,THORAX.pdf,Document p. ;86 (PDF page 5;94),new_product_added,PRD-A82615F351,15006D,Exact article number and product identity on relevant KARL STORZ catalog page; no current manufacturer-aware exact match,high,authoritative_exact_relevant_nonduplicate,
2020,Not stated in source,Shiley Tracheostomy Tubes and Airways Resources,Medtronic,tracheostomy-tubes-accessories-reimbursement-coding-guide.pdf,PDF p. 1,existing_family_or_package_variant,,,family_or_resource_row_without_exact_orderable_identifier,moderate,family_or_resource_row_without_exact_orderable_identifier,
2021,EPK-i8020c,INSPIRA Video Processor,PENTAX Medical,Video Processor INSPIRA_ Multi connectable ● PENTAX Medical.pdf,INSPIRA official product-page PDF index 5 / printed p. 5/7 exact model EPK-i8020c,new_product_added,PRD-8C4710647F,EPK-i8020c,authoritative_exact_identity,high,new_product_added,"SRC088 supports exact model identity; SRC077 separately supports EB-J10 bronchoscopy-family association with the INSPIRA platform. New manufacturer candidate MFR-0A34B2B677 (stableId('MFR', 'PENTAX Medical'))."
2022,VIO 3,VIO 3 Electrosurgical Unit,Erbe Elektromedizin,Vio 3.pdf,"Document p. Not separately numbered / see PDF index (PDF page Vio 3.pdf:1,3,4,7,8,10)",existing_alias_or_format_variant,PRD-0A93A5E8C4,10160-000,existing_alias_or_format_variant,high,existing_alias_or_format_variant,Input uses product/model name VIO 3 rather than exact order number 10160-000; current canonical product is exact.
2023,TT81670,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-1A0C09927F,TT81670,existing_exact,high,existing_exact,
2024,TT81680,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-0D187D741A,TT81680,existing_exact,high,existing_exact,
2025,TT81690,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-5D09EFABDD,TT81690,existing_exact,high,existing_exact,
2026,TT81700,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-61B1C43B5C,TT81700,existing_exact,high,existing_exact,
2027,TT81710,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-71D6D8E081,TT81710,existing_exact,high,existing_exact,
2028,TT81720,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-F5CEB7234A,TT81720,existing_exact,high,existing_exact,
2029,TT81730,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-89BCEE2895,TT81730,existing_exact,high,existing_exact,
2030,TT81740,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-6124E1A326,TT81740,existing_exact,high,existing_exact,
2031,TT81750,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-21832A5DCA,TT81750,existing_exact,high,existing_exact,
2032,TT81760,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-6D8A97CC06,TT81760,existing_exact,high,existing_exact,
2033,TT81770,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-ACA2322DB2,TT81770,existing_exact,high,existing_exact,
2034,TT81780,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-AAFEA61B28,TT81780,existing_exact,high,existing_exact,
2035,TT81790,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-F9EB14C69E,TT81790,existing_exact,high,existing_exact,
2036,TT81800,Y-Shaped Self-Expanding Tracheal Stent,Micro-Tech Endoscopy,Y-Stent-Brochure-2022.pdf,"Specifications table, brochure p. 2",existing_exact,PRD-98610CE8EB,TT81800,existing_exact,high,existing_exact,
