review_batch_id,review_batch_manufacturer,review_batch_product_count,input_row_numbers,product_id,manufacturer_id,manufacturer,catalog_number,product_name,brand_family,primary_category,subcategory,product_kind,role_code,verification_grade,visibility_state,evidence,strongest_duplicate_candidates,duplicate_rejection
B09-merit-medical,Merit Medical,109,253,PRD-14AB98C264,MFR-80D24820DF,Merit Medical,TAPS-8F-7T,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,264,PRD-03568EABFB,MFR-80D24820DF,Merit Medical,TAPS-5F-12PLT,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-12PLT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,266,PRD-5ADF20DD4A,MFR-80D24820DF,Merit Medical,TAPS-6F-12PT,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-12PT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,267,PRD-575932A508,MFR-80D24820DF,Merit Medical,TAPS-8F-12PLT,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-12PLT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,271,PRD-8E51EC62D3,MFR-80D24820DF,Merit Medical,OSC-5F-12PLT,One-Step Valved Centesis Catheter — OSC-5F-12PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,277,PRD-FCE9DE78C0,MFR-80D24820DF,Merit Medical,OSC-6F-12PLT,One-Step Valved Centesis Catheter — OSC-6F-12PLT,,Pleural procedures,Thoracentesis catheter,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 10,"Other One-Step Centesis catheter configurations differ in Fr size, length, tip, valve, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,279,PRD-DA7ECBAE41,MFR-80D24820DF,Merit Medical,TAPS-100,TAPS Thoracentesis and Paracentesis Set — TAPS-100,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,280,PRD-AB1FE11C34,MFR-80D24820DF,Merit Medical,TAPS-5F-7T,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,281,PRD-C90F6F2F20,MFR-80D24820DF,Merit Medical,TAPS-6F-10T,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,282,PRD-399E8E0192,MFR-80D24820DF,Merit Medical,TAPS-6F-7T,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,283,PRD-E4F966BAFD,MFR-80D24820DF,Merit Medical,TAPS-8F-10T,TAPS Thoracentesis and Paracentesis Set — TAPS-8F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,285,PRD-FBF1DDB248,MFR-80D24820DF,Merit Medical,TAPS-5F-10T,TAPS Thoracentesis and Paracentesis Set — TAPS-5F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,287,PRD-B229D186DD,MFR-80D24820DF,Merit Medical,TAPS-6F-7LT,TAPS Thoracentesis and Paracentesis Set — TAPS-6F-7LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC072: PDF p. 12,"Existing TAPS SKUs differ by exact Fr size, length, tip, or Luer; APS-100 is a different catalog identifier",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1537,PRD-4C18A9D165,MFR-80D24820DF,Merit Medical,TAPSA-5F-10T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-5F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 19/29 (PDF page 19),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1538,PRD-176442701B,MFR-80D24820DF,Merit Medical,TAPSA-5F-7T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-5F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 20/29 (PDF page 20),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1539,PRD-7DA7AF0CE9,MFR-80D24820DF,Merit Medical,TAPSA-6F-10T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-6F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 21/29 (PDF page 21),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1540,PRD-CFD20B352F,MFR-80D24820DF,Merit Medical,TAPSA-6F-7T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-6F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 22/29 (PDF page 22),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1541,PRD-3426CE7B79,MFR-80D24820DF,Merit Medical,TAPSA-8F-10T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-8F-10T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 23/29 (PDF page 23),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1542,PRD-C9C4E45BB9,MFR-80D24820DF,Merit Medical,TAPSA-8F-7T,TAPSA Thoracentesis and Paracentesis Set — TAPSA-8F-7T,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 24/29 (PDF page 24),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1546,PRD-7D2B16DFCF,MFR-80D24820DF,Merit Medical,TAPSA-100,TAPSA Thoracentesis and Paracentesis Set — TAPSA-100,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 18/29 (PDF page 18),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1554,PRD-F1BAA98154,MFR-80D24820DF,Merit Medical,TAPSA-5F-10LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-5F-10LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 19/29 (PDF page 19),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1555,PRD-C9000BB9AD,MFR-80D24820DF,Merit Medical,TAPSA-5F-7LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-5F-7LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 20/29 (PDF page 20),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1556,PRD-BD118B9112,MFR-80D24820DF,Merit Medical,TAPSA-6F-10LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-6F-10LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 21/29 (PDF page 21),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1557,PRD-43CBDF82B4,MFR-80D24820DF,Merit Medical,TAPSA-6F-7LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-6F-7LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 22/29 (PDF page 22),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1558,PRD-83100016E0,MFR-80D24820DF,Merit Medical,TAPSA-8F-10LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-8F-10LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 23/29 (PDF page 23),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B09-merit-medical,Merit Medical,109,1559,PRD-B68C2A2F50,MFR-80D24820DF,Merit Medical,TAPSA-8F-7LT,TAPSA Thoracentesis and Paracentesis Set — TAPSA-8F-7LT,,Pleural procedures,Thoracentesis set,,THORACENTESIS_KIT,verified_source,hidden,SRC086: Document p. 24/29 (PDF page 24),"TAPS/TAPSA family variants differ by exact catalog prefix, Fr size, length, tip, or Luer",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B10-pentax-medical,PENTAX Medical,1,2021,PRD-8C4710647F,MFR-0A34B2B677,PENTAX Medical,EPK-i8020c,PENTAX Medical INSPIRA Video Processor,INSPIRA,Bronchoscopy platform,Video processor,,VIDEO_PROCESSOR,verified_source,hidden,"SRC088: INSPIRA official product-page PDF index 5 / printed p. 5/7, exact model EPK-i8020c; SRC077: PDF page 7 (printed p. 7/8), INSPIRA platform association","No PENTAX product exists in the governed catalog; current VIDEO_PROCESSOR products from Olympus, FUJIFILM, Ambu, Verathon, Scivita, and Richard Wolf are different platform-specific models","Official PENTAX pages support exact model and bronchoscopy relevance. New manufacturer candidate MFR-0A34B2B677 (stableId('MFR', 'PENTAX Medical'))."
B11-pulmonx,Pulmonx,1,904,PRD-F946AD81F2,MFR-233A56DF24,Pulmonx,CHR-CA-12.0-XL,Chartis Catheter XL,Chartis Catheter,Bronchoscopic lung volume reduction,Collateral ventilation assessment catheter,Single-use device,COLLATERAL_VENTILATION_SYSTEM,verified_source,hidden,"SRC054: PDF page index 1; printed p. 1 of 4, Specifications table",PRD-685E69DACA / CHR-CA-12.0 is the standard 72 cm model; the supplied IFU separately names CHR-CA-12.0-XL at 76 cm,Exact distinct model and working length are printed in the official IFU. Earlier code deliberately omitted the XL for lack of UDI; this brief allows exact authoritative brochure/IFU identity and keeps current market status separate. Reuse SRC054 after confirming the supplied dated filename is the same Revision C document; local SHA-256 3b7cad49c9d5cbe5c1a559228e9faaa3a82b6dc7ad7b2afebb1e008974e8055d.
B12-teleflex,Teleflex,23,1511,PRD-56BD135369,MFR-31D4851787,Teleflex,502540,Fluvog Slide Assembly For Pilling Bronchoscopes,,Rigid bronchoscopy,Rigid bronchoscope accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC085: Document p. not stated (PDF page 1),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B12-teleflex,Teleflex,23,1512,PRD-80E64865AA,MFR-31D4851787,Teleflex,522576,Holinger Bronchoscope 3.5X25,,Rigid bronchoscopy,Rigid bronchoscope tube,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC085: Document p. not stated (PDF page 2),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B12-teleflex,Teleflex,23,1513,PRD-6A108CCC84,MFR-31D4851787,Teleflex,522577,Holinger Bronchoscope 3.5X30,,Rigid bronchoscopy,Rigid bronchoscope tube,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC085: Document p. not stated (PDF page 2),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B12-teleflex,Teleflex,23,1514,PRD-07A68D03D0,MFR-31D4851787,Teleflex,522575,Holinger Bronchoscope 3X20,,Rigid bronchoscopy,Rigid bronchoscope tube,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC085: Document p. not stated (PDF page 2),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B12-teleflex,Teleflex,23,1515,PRD-3EB4013643,MFR-31D4851787,Teleflex,522578,Holinger Bronchoscope 4X30,,Rigid bronchoscopy,Rigid bronchoscope tube,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC085: Document p. not stated (PDF page 2),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B12-teleflex,Teleflex,23,1516,PRD-B2AC8712B7,MFR-31D4851787,Teleflex,522579,Holinger Bronchoscope 5X30,,Rigid bronchoscopy,Rigid bronchoscope tube,,RIGID_BRONCHOSCOPE_BARREL,verified_source,hidden,SRC085: Document p. not stated (PDF page 2),No matching catalog number; current Teleflex catalog rows are unrelated pleural products,No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
