product_id,manufacturer_id,manufacturer,distributor,brand_family,product_name,catalog_number,global_part_number,reference_part_number,alternate_ids,gtin,primary_category,subcategory,product_kind,reuse_status,sterile_status,implantable,material,coverage,placement_method,size_display,diameter_mm,length_mm,french_size,gauge,working_length_cm,min_working_channel_mm,delivery_system_od_mm,package_uom,adult_peds,description,compatibility_text,verification_status,live_dropdown_status,primary_source_id,primary_source_location,source_as_of,availability_note,notes,spec_json
PRD-3A4F408F18,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,Optical Universal Forceps,82530.0405,,,,,Rigid bronchoscopy,Optical rigid bronchoscopy forceps,Reusable instrument,Reusable,Reprocessed,No,,,,OD 3.4 mm; WL 358 mm,3.4,,,,35.8,,,Each,Adult,Optical Universal Forceps,Match telescope diameter and bronchoscope tube internal diameter.,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 20,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-7EAB3D4582,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,Optical Universal Forceps,82530.0605,,,,,Rigid bronchoscopy,Optical rigid bronchoscopy forceps,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.6 mm; WL 464 mm,5.6,,,,46.4,,,Each,Adult,Optical Universal Forceps,Match telescope diameter and bronchoscope tube internal diameter.,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 24,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-167A020826,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Optical Universal Forceps, Curved Up",82530.0705,,,,,Rigid bronchoscopy,Optical rigid bronchoscopy forceps,Reusable instrument,Reusable,Reprocessed,No,,,,OD 4.1 mm; WL 500 mm,4.1,,,,50,,,Each,Adult,"Optical Universal Forceps, Curved Up",Match telescope diameter and bronchoscope tube internal diameter.,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 22,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-123BAC018B,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW PLUS Telescope,82514.431,,,,,Rigid bronchoscopy,Rigid bronchoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,0°; OD 4.0 mm; WL 519 mm,4,,,,51.9,,,Each,Adult,PANOVIEW PLUS Telescope,"Match bronchoscope tube, telescope adapter, and sealing cap.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 19,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 4.0, ""working_length_mm"": 519}"
PRD-FEA0F47B62,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW PLUS Telescope,82514.433,,,,,Rigid bronchoscopy,Rigid bronchoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,30°; OD 4.0 mm; WL 519 mm,4,,,,51.9,,,Each,Adult,PANOVIEW PLUS Telescope,"Match bronchoscope tube, telescope adapter, and sealing cap.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 19,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 4.0, ""working_length_mm"": 519}"
PRD-2058BA100A,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW PLUS Telescope,8933.431,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 7 mm; WL 297 mm; 0°,7,,,,29.7,,,Each,Adult,PANOVIEW PLUS Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 7, ""working_length_mm"": 297}"
PRD-2ACB51E58C,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW PLUS Telescope,8934.4424,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 10 mm; WL 438 mm; 25°,10,,,,43.8,,,Each,Adult,PANOVIEW PLUS Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 25, ""outer_diameter_mm"": 10, ""working_length_mm"": 438}"
PRD-D99A37C035,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW PLUS Telescope,8934.4434,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 10 mm; WL 447 mm; 50°,10,,,,44.7,,,Each,Adult,PANOVIEW PLUS Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 50, ""outer_diameter_mm"": 10, ""working_length_mm"": 447}"
PRD-C32CFEC594,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8464.30,,,,,Rigid bronchoscopy,Rigid bronchoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,0°; OD 3.4 mm; WL 378 mm,3.4,,,,37.8,,,Each,Adult,PANOVIEW Telescope,"Match bronchoscope tube, telescope adapter, and sealing cap.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 19,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 3.4, ""working_length_mm"": 378}"
PRD-D736275364,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8465.30,,,,,Rigid bronchoscopy,Rigid bronchoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,0°; OD 5.5 mm; WL 488 mm,5.5,,,,48.8,,,Each,Adult,PANOVIEW Telescope,"Match bronchoscope tube, telescope adapter, and sealing cap.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 19,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 488}"
PRD-50AAFE240E,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8465.32,,,,,Rigid bronchoscopy,Rigid bronchoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,30°; OD 5.5 mm; WL 489 mm,5.5,,,,48.9,,,Each,Adult,PANOVIEW Telescope,"Match bronchoscope tube, telescope adapter, and sealing cap.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,p. 19,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 489}"
PRD-AD5DB57EBC,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8933.432,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 7 mm; WL 297 mm; 30°,7,,,,29.7,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 7, ""working_length_mm"": 297}"
PRD-5B271EC93B,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8933.433,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 7 mm; WL 300 mm; 50°,7,,,,30,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 50, ""outer_diameter_mm"": 7, ""working_length_mm"": 300}"
PRD-B4E0EB9EFB,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8934.431,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 10 mm; WL 307 mm; 0°,10,,,,30.7,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 10, ""working_length_mm"": 307}"
PRD-2FBD344316,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8934.432,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 10 mm; WL 307 mm; 30°,10,,,,30.7,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 10, ""working_length_mm"": 307}"
PRD-1FE403B84C,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8934.433,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 10 mm; WL 310 mm; 50°,10,,,,31,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 50, ""outer_diameter_mm"": 10, ""working_length_mm"": 310}"
PRD-BA86F45760,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8935.441,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.3 mm; WL 303 mm; 0°,5.3,,,,30.3,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 5.3, ""working_length_mm"": 303}"
PRD-A1B7FC0BD4,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8935.442,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.3 mm; WL 303 mm; 30°,5.3,,,,30.3,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 5.3, ""working_length_mm"": 303}"
PRD-6BF80B6E0D,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Telescope,8935.443,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.3 mm; WL 309 mm; 50°,5.3,,,,30.9,,,Each,Adult,PANOVIEW Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 50, ""outer_diameter_mm"": 5.3, ""working_length_mm"": 309}"
PRD-B6A919EF32,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW Thoracoscopy Telescope,8650.414,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 4 mm; WL 289 mm; 0°,4,,,,28.9,,,Each,Adult,PANOVIEW Thoracoscopy Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 4, ""working_length_mm"": 289}"
PRD-4BB84F196B,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW ULTRA Telescope,89354416,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.5 mm; WL 430 mm; 0°,5.5,,,,43,,,Each,Adult,PANOVIEW ULTRA Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 430}"
PRD-01F519887A,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW ULTRA Telescope,89354426,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.5 mm; WL 430 mm; 30°,5.5,,,,43,,,Each,Adult,PANOVIEW ULTRA Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 430}"
PRD-0221D4FEAA,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW ULTRA Telescope,8935461,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.5 mm; WL 300 mm; 0°,5.5,,,,30,,,Each,Adult,PANOVIEW ULTRA Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 0, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 300}"
PRD-6E580584DD,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,PANOVIEW ULTRA Telescope,8935462,,,,,Medical thoracoscopy,Thoracoscopy telescope,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5.5 mm; WL 300 mm; 30°,5.5,,,,30,,,Each,Adult,PANOVIEW ULTRA Telescope,"Match trocar capacity, camera, and light cable.",Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 44-48,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,"{""direction_of_view_deg"": 30, ""outer_diameter_mm"": 5.5, ""working_length_mm"": 300}"
PRD-529E58AC8C,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Forceps 50 mm, Curved Left",8242.603,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5 mm; WL 280 mm,,,,,,,,Each,Adult,"Parenchyma Forceps 50 mm, Curved Left",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-023092D446,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Forceps 50 mm, Curved Right",8242.604,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5 mm; WL 280 mm,,,,,,,,Each,Adult,"Parenchyma Forceps 50 mm, Curved Right",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-6CB8BD3445,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Forceps, Curved Left",8242.601,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5 mm; WL 270 mm,,,,,,,,Each,Adult,"Parenchyma Forceps, Curved Left",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-A8A5497344,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Forceps, Curved Right",8242.602,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 5 mm; WL 270 mm,,,,,,,,Each,Adult,"Parenchyma Forceps, Curved Right",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-901A1A1C5C,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Grasping Forceps, Curved",8243.604,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 7 mm; WL 264 mm,,,,,,,,Each,Adult,"Parenchyma Grasping Forceps, Curved",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
PRD-58CFB02C8E,MFR-27E7CF849C,Richard Wolf,,Richard Wolf THORAX,"Parenchyma Grasping Forceps, Straight",8243.603,,,,,Medical thoracoscopy,Thoracoscopy instrument,Reusable instrument,Reusable,Reprocessed,No,,,,OD 7 mm; WL 270 mm,,,,,,,,Each,Adult,"Parenchyma Grasping Forceps, Straight",,Verified - manufacturer catalog; current U.S. status pending,Hidden - current U.S. status unverified,SRC021,pp. 53-55,2025,Global VI25 catalog; current U.S. availability and labeling must be confirmed.,Country availability may vary.,{}
